Home Assistant notifications (Log started: 2021-11-26T15:30:00.048401+00:00)
--------------------------------------------------------------------------------
202111271120;9.4;22.9;
202111271130;9.4;22.9;
202111271140;9.4;22.9;
202111271150;9.8;22.9;
202111271200;9.8;22.9;
202111271210;9.8;22.9;
202111271220;9.8;22.9;
202111271230;9.8;22.9;
202111271240;9.8;23.1;
202111271250;10.6;23.2;
202111271300;10.6;23.3;
202111271310;10.6;23.3;
202111271320;10.6;23.4;
202111271330;10.6;23.4;
202111271340;10.6;23.4;
202111271350;11.3;23.4;
202111271400;11.3;23.5;
202111271410;11.3;23.6;
202111271420;11.3;23.6;
202111271430;11.3;23.6;
202111271440;11.3;23.6;
202111271450;11.5;23.6;
202111271500;11.5;23.6;
202111271510;11.5;23.6;
202111271520;11.5;23.5;
202111271530;11.5;23.4;
202111271540;11.5;23.5;
202111271550;11.1;23.5;
202111271600;11.1;23.5;
202111271610;11.1;23.5;
202111271620;11.1;23.5;
202111271630;11.1;23.4;
202111271640;11.1;23.4;
202111271650;9.5;23.4;
202111271700;9.5;23.3;
202111271710;9.5;23.3;
202111271720;9.5;23.3;
202111271730;9.5;23.3;
202111271740;9.5;23.3;
202111271750;7.7;23.3;
202111271800;7.7;23.4;
202111271810;7.7;23.4;
202111271820;7.7;23.4;
202111271830;7.7;23.4;
202111271840;7.7;23.5;
202111271850;7.7;23.5;
202111271900;7.1;23.5;
202111271910;7.1;23.5;
202111271920;7.1;23.6;
202111271930;7.1;23.6;
202111271940;7.1;23.6;
202111271950;7.1;23.6;
202111272000;6.7;23.6;
202111272010;6.7;23.6;
202111272020;6.7;23.6;
202111272030;6.7;23.6;
202111272040;6.7;23.6;
202111272050;6.7;23.6;
202111272100;6.1;23.6;
202111272110;6.1;unavailable;
202111272120;6.1;unavailable;
202111272130;6.1;23.6;
202111272140;6.1;23.7;
202111272150;6.1;23.7;
202111272200;5.7;23.7;
202111272210;5.7;23.7;
202111272220;5.7;23.7;
202111272230;5.7;23.7;
202111272240;5.7;23.7;
202111272250;5.7;23.6;
202111272300;4.8;23.6;
202111272310;4.8;23.5;
202111272320;4.8;23.4;
202111272330;4.8;23.4;
202111272340;4.8;23.4;
202111272350;4.8;23.3;
202111280000;4.5;23.3;
202111280010;4.5;23.3;
202111280020;4.5;23.3;
202111280030;4.5;23.3;
202111280040;4.5;23.3;
202111280050;4.5;23.2;
202111280100;3.3;23.3;
202111280110;3.3;23.2;
202111280120;3.3;23.3;
202111280130;3.3;23.2;
202111280140;3.3;23.2;
202111280150;3.3;23.2;
202111280200;2.1;23.2;
202111280210;2.1;23.1;
202111280220;2.1;23.2;
202111280230;2.1;23.2;
202111280240;2.1;23.1;
202111280250;2.1;23.1;
202111280300;1.6;23.2;
202111280310;1.6;23.1;
202111280320;1.6;23.1;
202111280330;1.6;23.1;
202111280340;1.6;23.1;
202111280350;1.6;23.1;
202111280400;2.3;23.1;
202111280410;2.3;23.1;
202111280420;2.3;23.1;
202111280430;2.3;23.0;
202111280440;2.3;23.1;
202111280450;2.3;23.0;
202111280500;2.3;23.0;
202111280510;2.9;23.0;
202111280520;2.9;23.0;
202111280530;2.9;23.0;
202111280540;2.9;23.0;
202111280550;2.9;23.0;
202111280600;2.9;23.0;
202111280610;2.7;23.0;
202111280620;2.7;23.0;
202111280630;2.7;23.0;
202111280640;2.7;22.9;
202111280650;2.7;22.9;
202111280700;2.7;23.0;
202111280710;0.3;22.9;
202111280720;0.3;22.9;
202111280730;0.3;22.9;
202111280740;0.3;22.9;
202111280750;0.3;22.9;
202111280800;0.3;22.9;
202111280810;1.2;22.9;
202111280820;1.2;22.9;
202111280830;1.2;22.9;
202111280840;1.2;22.9;
202111280850;1.2;22.9;
202111280900;1.2;22.9;
202111280910;1.1;22.9;
202111280920;1.1;22.9;
202111280930;1.1;22.9;
202111280940;1.1;22.9;
202111280950;1.1;22.9;
202111281000;1.1;23.0;
202111281010;2.7;23.1;
202111281020;2.7;23.2;
202111281030;2.7;23.2;
202111281040;2.7;23.2;
202111281050;2.7;23.3;
202111281100;2.7;23.3;
202111281110;5.6;23.1;
202111281120;5.6;23.3;
202111281130;5.6;23.3;
202111281140;5.6;23.4;
202111281150;5.6;23.4;
202111281200;5.6;23.5;
202111281210;6.6;23.5;
202111281220;6.6;23.5;
202111281230;6.6;23.5;
202111281240;6.6;23.6;
202111281250;6.6;23.6;
202111281300;6.6;23.6;
202111281310;6.2;23.6;
202111281320;6.2;23.6;
202111281330;6.2;23.6;
202111281340;6.2;23.6;
202111281350;6.2;23.6;
202111281400;6.2;23.6;
202111281410;7.5;23.6;
202111281420;7.5;23.6;
202111281430;7.5;23.6;
202111281440;7.5;23.6;
202111281450;7.5;23.6;
202111281500;7.5;23.5;
202111281510;7.5;23.4;
202111281520;8.0;23.4;
202111281530;8.0;23.3;
202111281540;8.0;22.0;
202111281550;8.0;22.4;
202111281600;8.0;22.7;
202111281610;8.0;22.8;
202111281620;7.0;23.0;
202111281630;7.0;23.0;
202111281640;7.0;23.1;
202111281650;7.0;23.2;
202111281700;7.0;23.3;
202111281710;7.0;23.3;
202111281720;6.6;23.3;
202111281730;6.6;23.4;
202111281740;6.6;23.4;
202111281750;6.6;23.4;
202111281800;6.6;23.4;
202111281810;6.6;23.4;
202111281820;6.6;23.4;
202111281830;6.6;23.4;
202111281840;6.6;23.3;
202111281850;6.6;23.3;
202111281900;6.6;23.3;
202111281910;6.6;23.3;
202111281920;6.8;23.3;
202111281930;6.8;23.3;
202111281940;6.8;23.3;
202111281950;6.8;23.3;
202111282000;6.8;23.3;
202111282010;6.8;23.3;
202111282020;7.0;23.3;
202111282030;7.0;23.3;
202111282040;7.0;23.3;
202111282050;7.0;23.3;
202111282100;7.0;23.3;
202111282110;7.0;23.3;
202111282120;6.5;23.3;
202111282130;6.5;23.3;
202111282140;6.5;23.3;
202111282150;6.5;23.4;
202111282200;6.5;23.4;
202111282210;6.5;23.3;
202111282220;7.0;23.3;
202111282230;7.0;23.4;
202111282240;7.0;23.3;
202111282250;7.0;23.4;
202111282300;7.0;23.5;
202111282310;7.0;23.6;
202111282320;8.0;23.6;
202111282330;8.0;23.6;
202111282340;8.0;23.5;
202111282350;8.0;23.4;
202111290000;8.0;23.5;
202111290010;8.0;23.6;
202111290020;7.8;23.5;
202111290030;7.8;23.5;
202111290040;7.8;23.4;
202111290050;7.8;23.4;
202111290100;7.8;23.3;
202111290110;7.8;23.3;
202111290120;7.8;23.2;
202111290130;8.1;23.2;
202111290140;8.1;23.2;
202111290150;8.1;23.2;
202111290200;8.1;23.1;
202111290210;8.1;23.1;
202111290220;8.1;23.1;
202111290230;8.3;23.1;
202111290240;8.3;23.1;
202111290250;8.3;23.1;
202111290300;8.3;23.1;
202111290310;8.3;23.1;
202111290320;8.3;23.1;
202111290330;8.6;23.1;
202111290340;8.6;23.1;
202111290350;8.6;23.1;
202111290400;8.6;23.1;
202111290410;8.6;23.1;
202111290420;8.6;23.1;
202111290430;8.6;23.1;
202111290440;8.6;23.1;
202111290450;8.6;23.1;
202111290500;8.6;23.1;
202111290510;8.6;23.1;
202111290520;8.6;23.1;
202111290530;8.7;23.1;
202111290540;8.7;23.1;
202111290550;8.7;23.1;
202111290600;8.7;23.1;
202111290610;8.7;23.1;
202111290620;8.7;23.1;
202111290630;8.8;23.1;
202111290640;8.8;23.1;
202111290650;8.8;23.1;
202111290700;8.8;23.1;
202111290710;8.8;23.1;
202111290720;8.8;23.1;
202111290730;9.0;23.1;
202111290740;9.0;23.1;
202111290750;9.0;23.1;
202111290800;9.0;23.1;
202111290810;9.0;23.1;
202111290820;9.0;23.1;
202111290830;8.6;23.1;
202111290840;8.6;23.1;
202111290850;8.6;23.1;
202111290900;8.6;23.1;
202111290910;8.6;23.1;
202111290920;8.6;23.1;
202111290930;8.9;23.1;
202111290940;8.9;23.2;
202111290950;8.9;23.2;
202111291000;8.9;23.2;
202111291010;8.9;23.1;
202111291020;8.9;23.1;
202111291030;9.6;23.2;
202111291040;9.6;23.1;
202111291050;9.6;23.2;
202111291100;9.6;23.2;
202111291110;9.6;23.2;
202111291120;9.6;23.2;
202111291130;9.6;23.2;
202111291140;9.9;23.2;
202111291150;9.9;23.2;
202111291200;9.9;23.2;
202111291210;9.9;23.3;
202111291220;9.9;23.3;
202111291230;9.9;23.3;
202111291240;9.9;23.4;
202111291250;9.9;23.4;
202111291300;9.9;23.4;
202111291310;9.9;23.4;
202111291320;9.9;23.5;
202111291330;9.9;23.6;
202111291340;10.1;23.6;
202111291350;10.1;23.6;
202111291400;10.1;23.6;
202111291410;10.1;23.6;
202111291420;10.1;23.6;
202111291430;10.1;23.6;
202111291440;10.3;23.6;
202111291450;10.3;23.7;
202111291500;10.3;23.7;
202111291510;10.3;23.8;
202111291520;10.3;23.8;
202111291530;10.3;23.8;
202111291540;10.3;23.9;
202111291550;10.3;23.9;
202111291600;10.3;23.9;
202111291610;10.3;23.9;
202111291620;10.3;24.0;
202111291630;10.3;24.0;
202111291640;10.2;24.0;
202111291650;10.2;24.0;
202111291700;10.2;24.0;
202111291710;10.2;24.0;
202111291720;10.2;24.0;
202111291730;10.2;24.0;
202111291740;9.9;24.0;
202111291750;9.9;24.1;
202111291800;9.9;24.1;
202111291810;9.9;24.1;
202111291820;9.9;24.1;
202111291830;9.9;24.1;
202111291840;9.4;24.1;
202111291850;9.4;24.1;
202111291900;9.4;24.1;
202111291910;9.4;24.1;
202111291920;9.4;24.2;
202111291930;9.4;24.1;
202111291940;8.6;24.2;
202111291950;8.6;24.1;
202111292000;8.6;24.2;
202111292010;8.6;24.1;
202111292020;8.6;24.1;
202111292030;8.6;24.1;
202111292040;7.6;24.1;
202111292050;7.6;24.1;
202111292100;7.6;24.1;
202111292110;7.6;24.1;
202111292120;7.6;24.1;
202111292130;7.6;24.1;
202111292140;7.6;24.1;
202111292150;6.3;24.1;
202111292200;6.3;24.0;
202111292210;6.3;23.9;
202111292220;6.3;23.9;
202111292230;6.3;23.8;
202111292240;6.3;23.8;
202111292250;4.7;23.7;
202111292300;4.7;23.7;
202111292310;4.7;23.7;
202111292320;4.7;23.6;
202111292330;4.7;23.7;
202111292340;4.7;23.6;
202111292350;3.8;23.6;
202111300000;3.8;23.6;
202111300010;3.8;23.6;
202111300020;3.8;23.5;
202111300030;3.8;23.5;
202111300040;3.8;23.5;
202111300050;3.1;23.5;
202111300100;3.1;23.4;
202111300110;3.1;23.4;
202111300120;3.1;23.4;
202111300130;3.1;23.4;
202111300140;3.1;23.4;
202111300150;2.2;23.4;
202111300200;2.2;23.4;
202111300210;2.2;23.4;
202111300220;2.2;23.4;
202111300230;2.2;23.3;
202111300240;2.2;23.3;
202111300250;2.7;23.3;
202111300300;2.7;23.3;
202111300310;2.7;23.3;
202111300320;2.7;23.3;
202111300330;2.7;23.3;
202111300340;2.7;23.2;
202111300350;3.0;23.2;
202111300400;3.0;23.3;
202111300410;3.0;23.2;
202111300420;3.0;23.2;
202111300430;3.0;23.2;
202111300440;3.0;23.2;
202111300450;3.4;23.2;
202111300500;3.4;23.1;
202111300510;3.4;23.2;
202111300520;3.4;23.2;
202111300530;3.4;23.1;
202111300540;3.4;23.2;
202111300550;2.8;23.1;
202111300600;2.8;23.1;
202111300610;2.8;23.1;
202111300620;2.8;23.1;
202111300630;2.8;23.1;
202111300640;2.8;23.1;
202111300650;2.1;23.1;
202111300700;2.1;23.1;
202111300710;2.1;23.1;
202111300720;2.1;23.1;
202111300730;2.1;23.1;
202111300740;2.1;23.1;
202111300750;2.1;23.1;
202111300800;2.0;23.1;
202111300810;2.0;23.1;
202111300820;2.0;23.1;
202111300830;2.0;23.1;
202111300840;2.0;23.0;
202111300850;2.0;23.1;
202111300900;2.2;23.0;
202111300910;2.2;23.1;
202111300920;2.2;23.1;
202111300930;2.2;23.1;
202111300940;2.2;23.1;
202111300950;2.2;23.1;
202111301000;2.7;23.2;
202111301010;2.7;23.3;
202111301020;2.7;23.4;
202111301030;2.7;23.5;
202111301040;2.7;23.5;
202111301050;2.7;23.6;
202111301100;3.3;23.6;
202111301110;3.3;23.7;
202111301120;3.3;23.7;
202111301130;3.3;23.7;
202111301140;3.3;23.7;
202111301150;3.3;23.6;
202111301200;3.5;23.4;
202111301210;3.5;23.5;
202111301220;3.5;23.5;
202111301230;3.5;23.6;
202111301240;3.5;23.6;
202111301250;3.5;23.6;
202111301300;4.0;23.7;
202111301310;4.0;23.7;
202111301320;4.0;23.7;
202111301330;4.0;23.7;
202111301340;4.0;23.7;
202111301350;4.0;23.6;
202111301400;3.9;23.6;
202111301410;3.9;23.5;
202111301420;3.9;23.5;
202111301430;3.9;23.3;
202111301440;3.9;23.1;
202111301450;3.9;23.3;
202111301500;3.9;23.4;
202111301510;3.9;23.4;
202111301520;3.9;23.5;
202111301530;3.9;23.5;
202111301540;3.9;23.6;
202111301550;3.9;23.6;
202111301600;3.7;23.7;
202111301610;3.7;23.6;
202111301620;3.7;23.7;
202111301630;3.7;23.7;
202111301640;3.7;23.7;
202111301650;3.7;23.7;
202111301700;3.2;23.7;
202111301710;3.2;23.7;
202111301720;3.2;23.8;
202111301730;3.2;23.7;
202111301740;3.2;23.7;
202111301750;3.2;23.8;
202111301800;3.2;23.8;
202111301810;1.7;23.9;
202111301820;1.7;24.0;
202111301830;1.7;23.9;
202111301840;1.7;23.9;
202111301850;1.7;23.8;
202111301900;1.7;23.8;
202111301910;1.2;23.9;
202111301920;1.2;23.8;
202111301930;1.2;23.8;
202111301940;1.2;23.8;
202111301950;1.2;23.8;
202111302000;1.2;23.8;
202111302010;0.4;23.8;
202111302020;0.4;23.7;
202111302030;0.4;23.8;
202111302040;0.4;23.7;
202111302050;0.4;23.8;
202111302100;0.4;23.8;
202111302110;0.4;23.8;
202111302120;0.4;23.8;
202111302130;0.4;23.7;
202111302140;0.4;23.8;
202111302150;0.4;23.7;
202111302200;0.4;23.7;
202111302210;-0.1;23.8;
202111302220;-0.1;23.8;
202111302230;-0.1;23.8;
202111302240;-0.1;23.8;
202111302250;-0.1;23.8;
202111302300;-0.1;23.8;
202111302310;-0.5;23.8;
202111302320;-0.5;23.7;
202111302330;-0.5;23.6;
202111302340;-0.5;23.6;
202111302350;-0.5;23.5;
202112010000;-0.5;23.5;
202112010010;-0.5;23.5;
202112010020;-0.5;23.4;
202112010030;-0.5;23.4;
202112010040;-0.5;23.4;
202112010050;-0.5;23.3;
202112010100;-0.5;23.3;
202112010110;-1.1;23.3;
202112010120;-1.1;23.3;
202112010130;-1.1;23.2;
202112010140;-1.1;23.2;
202112010150;-1.1;23.2;
202112010200;-1.1;23.1;
202112010210;-1.0;23.1;
202112010220;-1.0;23.1;
202112010230;-1.0;23.1;
202112010240;-1.0;23.1;
202112010250;-1.0;23.0;
202112010300;-1.0;23.1;
202112010310;-0.5;23.0;
202112010320;-0.5;23.0;
202112010330;-0.5;23.0;
202112010340;-0.5;23.0;
202112010350;-0.5;22.9;
202112010400;-0.5;23.0;
202112010410;-0.5;23.0;
202112010420;0.3;22.9;
202112010430;0.3;22.9;
202112010440;0.3;22.9;
202112010450;0.3;22.9;
202112010500;0.3;22.9;
202112010510;0.3;22.9;
202112010520;0.4;22.9;
202112010530;0.4;22.9;
202112010540;0.4;22.9;
202112010550;0.4;22.9;
202112010600;0.4;22.9;
202112010610;0.4;22.8;
202112010620;0.7;22.9;
202112010630;0.7;22.8;
202112010640;0.7;22.8;
202112010650;0.7;22.8;
202112010700;0.7;22.8;
202112010710;0.7;22.8;
202112010720;0.7;22.8;
202112010730;0.7;22.8;
202112010740;0.7;22.8;
202112010750;0.7;22.8;
202112010800;0.7;22.8;
202112010810;0.7;22.8;
202112010820;1.1;22.8;
202112010830;1.1;22.8;
202112010840;1.1;22.9;
202112010850;1.1;23.1;
202112010900;1.1;23.3;
202112010910;1.1;23.4;
202112010920;1.4;23.4;
202112010930;1.4;23.4;
202112010940;1.4;23.4;
202112010950;1.4;23.4;
202112011000;1.4;23.6;
202112011010;1.4;23.6;
202112011020;2.1;23.5;
202112011030;2.1;23.5;
202112011040;2.1;23.4;
202112011050;2.1;23.3;
202112011100;2.1;23.1;
202112011110;2.1;23.2;
202112011120;3.0;23.3;
202112011130;3.0;23.3;
202112011140;3.0;23.3;
202112011150;3.0;23.3;
202112011200;3.0;23.3;
202112011210;3.0;23.4;
202112011220;3.7;23.4;
202112011230;3.7;23.4;
202112011240;3.7;23.3;
202112011250;3.7;23.4;
202112011300;3.7;23.4;
202112011310;3.7;23.4;
202112011320;3.6;23.4;
202112011330;3.6;23.4;
202112011340;3.6;23.4;
202112011350;3.6;23.4;
202112011400;3.6;23.5;
202112011410;3.6;23.5;
202112011420;3.6;23.5;
202112011430;3.6;23.4;
202112011440;3.6;23.4;
202112011450;3.6;23.1;
202112011500;3.6;23.0;
202112011510;3.6;23.1;
202112011520;3.6;23.0;
202112011530;2.7;23.0;
202112011540;2.7;23.0;
202112011550;2.7;23.0;
202112011600;2.7;23.0;
202112011610;2.7;23.1;
202112011620;2.7;23.1;
202112011630;0.7;23.2;
202112011640;0.7;23.4;
202112011650;0.7;23.4;
202112011700;0.7;23.4;
202112011710;0.7;23.5;
202112011720;0.7;23.6;
202112011730;-0.3;23.6;
202112011740;-0.3;23.5;
202112011750;-0.3;23.5;
202112011800;-0.3;23.4;
202112011810;-0.3;23.4;
202112011820;-0.3;23.4;
202112011830;-0.3;23.4;
202112011840;-0.3;23.4;
202112011850;-0.3;23.4;
202112011900;-0.3;23.3;
202112011910;-0.3;23.3;
202112011920;-0.3;23.4;
202112011930;-1.9;23.4;
202112011940;-1.9;23.4;
202112011950;-1.9;23.3;
202112012000;-1.9;23.4;
202112012010;-1.9;23.4;
202112012020;-1.9;23.4;
202112012030;-1.9;23.4;
202112012040;-1.9;23.4;
202112012050;-1.9;23.4;
202112012100;-1.9;23.4;
202112012110;-1.9;23.4;
202112012120;-1.9;23.4;
202112012130;-1.9;23.4;
202112012140;-1.9;23.4;
202112012150;-1.9;23.4;
202112012200;-1.9;23.4;
202112012210;-1.9;23.4;
202112012220;-1.9;23.4;
202112012230;-1.9;23.4;
202112012240;-1.9;23.4;
202112012250;-1.9;23.4;
202112012300;-1.9;23.4;
202112012310;-1.9;23.4;
202112012320;-1.9;23.3;
202112012330;-1.9;23.2;
202112012340;-1.9;23.2;
202112012350;-1.9;23.1;
202112020000;-1.9;23.1;
202112020010;-1.9;23.1;
202112020020;-1.9;22.9;
202112020030;-1.9;22.9;
202112020040;-1.9;22.9;
202112020050;-1.9;22.9;
202112020100;-1.9;22.8;
202112020110;-1.9;22.8;
202112020120;-1.9;22.8;
202112020130;-1.9;22.7;
202112020140;-1.9;22.7;
202112020150;-1.9;22.7;
202112020200;-1.9;22.6;
202112020210;-1.9;22.6;
202112020220;-1.9;22.5;
202112020230;-1.9;22.6;
202112020240;-1.9;22.5;
202112020250;-1.9;22.4;
202112020300;-1.9;22.5;
202112020310;-1.9;22.4;
202112020320;-1.9;22.4;
202112020330;-1.9;22.4;
202112020340;-1.9;22.4;
202112020350;-1.9;22.4;
202112020400;-1.9;22.4;
202112020410;-1.9;22.4;
202112020420;-1.9;22.4;
202112020430;-1.9;22.3;
202112020440;-1.9;22.4;
202112020450;-1.9;22.3;
202112020500;-1.9;22.3;
202112020510;-1.9;22.3;
202112020520;-1.9;22.3;
202112020530;-1.9;22.3;
202112020540;-1.9;22.3;
202112020550;-1.9;22.3;
202112020600;-1.9;22.3;
202112020610;-1.9;22.3;
202112020620;-1.9;22.3;
202112020630;-1.9;22.3;
202112020640;-1.9;22.3;
202112020650;-1.9;22.3;
202112020700;-1.9;22.3;
202112020710;-1.9;22.3;
202112020720;-1.9;22.3;
202112020730;-1.9;22.3;
202112020740;-1.9;22.3;
202112020750;-1.9;22.3;
202112020800;-1.9;22.3;
202112020810;-1.9;22.2;
202112020820;-1.9;22.5;
202112020830;-1.9;22.7;
202112020840;-1.9;22.8;
202112020850;-1.9;22.8;
202112020900;-1.9;22.9;
202112020910;-1.9;22.9;
202112020920;-1.9;22.9;
202112020930;-1.9;22.9;
202112020940;-1.9;22.9;
202112020950;-1.9;22.9;
202112021000;-1.9;22.9;
202112021010;-1.9;22.9;
202112021020;-1.9;22.9;
202112021030;-1.9;22.9;
202112021040;-1.9;23.0;
202112021050;-1.9;23.0;
202112021100;-1.9;22.9;
202112021110;-1.9;22.9;
202112021120;-1.9;22.9;
202112021130;-1.9;22.9;
202112021140;-1.9;22.7;
202112021150;-1.9;22.9;
202112021200;-1.9;23.0;
202112021210;-1.9;23.0;
202112021220;-1.9;23.0;
202112021230;-1.9;23.0;
202112021240;-1.9;23.0;
202112021250;-1.9;23.0;
202112021300;-1.9;23.0;
202112021310;-1.9;23.0;
202112021320;-1.9;23.0;
202112021330;-1.9;23.0;
202112021340;-1.9;23.0;
202112021350;-1.9;23.0;
202112021400;-1.9;23.0;
202112021410;-1.9;23.0;
202112021420;-1.9;23.0;
202112021430;-1.9;23.0;
202112021440;-1.9;23.0;
202112021450;-1.9;22.9;
202112021500;-1.9;22.9;
202112021510;-1.9;22.9;
202112021520;-1.9;22.8;
202112021530;-1.9;22.9;
202112021540;-1.9;22.9;
202112021550;-1.9;22.9;
202112021600;-1.9;22.9;
202112021610;-1.9;22.9;
202112021620;-1.9;22.9;
202112021630;-1.9;22.9;
202112021640;-1.9;22.9;
202112021650;-1.9;22.9;
202112021700;-1.9;22.9;
202112021710;-1.9;22.9;
202112021720;-1.9;22.9;
202112021730;-1.9;22.9;
202112021740;-1.9;22.9;
202112021750;-1.9;23.0;
202112021800;-1.9;23.0;
202112021810;-1.9;23.0;
202112021820;-1.9;23.1;
202112021830;-1.9;23.1;
202112021840;-1.9;23.0;
202112021850;-1.9;23.1;
202112021900;-1.9;23.1;
202112021910;-1.9;23.1;
202112021920;-1.9;23.1;
202112021930;-1.9;23.1;
202112021940;-1.9;23.1;
202112021950;-1.9;23.1;
202112022000;-1.9;23.1;
202112022010;-1.9;23.1;
202112022020;-1.9;23.1;
202112022030;-1.9;23.1;
202112022040;-1.9;23.1;
202112022050;-1.9;23.1;
202112022100;-1.9;23.1;
202112022110;-1.9;23.1;
202112022120;-1.9;23.2;
202112022130;-1.9;23.2;
202112022140;-1.9;23.2;
202112022150;-1.9;23.3;
202112022200;-1.9;23.2;
202112022210;-1.9;23.1;
202112022220;-1.9;23.1;
202112022230;-1.9;23.0;
202112022240;-1.9;22.9;
202112022250;-1.9;22.9;
202112022300;-1.9;22.9;
202112022310;-1.9;22.9;
202112022320;-1.9;22.9;
202112022330;-1.9;22.8;
202112022340;-1.9;22.8;
202112022350;-1.9;22.8;
202112030000;-1.9;22.8;
202112030010;-1.9;22.8;
202112030020;-1.9;22.8;
202112030030;-1.9;22.8;
202112030040;-1.9;22.8;
202112030050;-1.9;22.8;
202112030100;-1.9;22.7;
202112030110;-1.9;22.7;
202112030120;-1.9;22.7;
202112030130;-1.9;22.6;
202112030140;-1.9;22.7;
202112030150;-1.9;22.6;
202112030200;-1.9;22.6;
202112030210;-1.9;22.6;
202112030220;-1.9;22.6;
202112030230;-1.9;22.7;
202112030240;-1.9;22.6;
202112030250;-1.9;22.6;
202112030300;-1.9;22.6;
202112030310;-1.9;22.6;
202112030320;-1.9;22.6;
202112030330;-1.9;22.6;
202112030340;-1.9;22.6;
202112030350;-1.9;22.6;
202112030400;-1.9;22.6;
202112030410;-1.9;22.6;
202112030420;-1.9;22.6;
202112030430;-1.9;22.6;
202112030440;-1.9;22.6;
202112030450;-1.9;22.5;
202112030500;-1.9;22.5;
202112030510;-1.9;22.5;
202112030520;-1.9;22.6;
202112030530;-1.9;22.5;
202112030540;-1.9;22.5;
202112030550;-1.9;22.5;
202112030600;-1.9;22.5;
202112030610;-1.9;22.4;
202112030620;-1.9;22.4;
202112030630;-1.9;22.4;
202112030640;-1.9;22.4;
202112030650;-1.9;22.4;
202112030700;-1.9;22.4;
202112030710;-1.9;22.4;
202112030720;-1.9;22.3;
202112030730;-1.9;22.4;
202112030740;-1.9;22.4;
202112030750;-1.9;22.3;
202112030800;-1.9;22.4;
202112030810;-1.9;22.3;
202112030820;-1.9;22.3;
202112030830;-1.9;22.4;
202112030840;-1.9;22.3;
202112030850;-1.9;22.4;
202112030900;-1.9;22.3;
202112030910;-1.9;22.4;
202112030920;-1.9;22.4;
202112030930;-1.9;22.5;
202112030940;unknown;22.6;
